0.0,2021-10-12 08:29:41.216417
0.0,2021-10-12 08:29:52.274746
0.0,2021-10-12 08:30:02.309280
0.0,2021-10-12 08:30:12.334907
0.0,2021-10-12 08:32:14.207493
0.0,2021-10-12 08:32:24.282140
0.0,2021-10-12 08:32:34.312238
0.0,2021-10-12 08:33:20.220820
0.0,2021-10-12 08:33:58.838286
0.0,2021-10-12 08:34:08.880307
0.0,2021-10-12 08:34:09.209523
0.0,2021-10-12 08:40:56.612885
0.0,2021-10-12 08:40:56.642339
0.0,2021-10-12 08:40:56.667214
0.0,2021-10-12 08:40:56.680442
0.0,2021-10-12 08:40:56.694442
0.0,2021-10-12 08:40:56.708220
0.0,2021-10-12 08:40:56.718863
0.0,2021-10-12 08:40:56.736265
0.0,2021-10-12 08:40:56.753535
0.0,2021-10-12 08:40:56.767436
0.0,2021-10-12 08:40:56.781626
0.0,2021-10-12 08:40:56.791865
0.05660377358490567,2021-10-12 08:40:56.805133
0.0,2021-10-12 08:40:56.817831
0.0,2021-10-12 08:40:56.832275
0.0,2021-10-12 08:40:56.841450
0.0,2021-10-12 08:40:56.856617
0.0,2021-10-12 08:40:56.868891
0.05660377358490567,2021-10-12 08:40:56.884617
0.01886792452830189,2021-10-12 08:40:56.906627
0.0,2021-10-12 08:40:56.919698
0.0,2021-10-12 08:40:56.933236
0.0,2021-10-12 08:40:56.942208
0.0,2021-10-12 08:40:57.029730
0.0,2021-10-12 08:40:57.038014
0.0,2021-10-12 08:40:57.047996
0.0,2021-10-12 08:40:57.058454
0.0,2021-10-12 08:40:57.072671
0.0,2021-10-12 08:40:57.082877
0.0,2021-10-12 08:40:57.093578
0.0,2021-10-12 08:40:57.107655
0.0,2021-10-12 08:40:57.117140
0.03773584905660378,2021-10-12 08:40:57.127276
0.0,2021-10-12 08:40:57.142981
0.0,2021-10-12 08:40:57.152843
0.0,2021-10-12 08:40:57.163470
0.0,2021-10-12 08:40:57.180801
0.0,2021-10-12 08:40:57.189832
0.0,2021-10-12 08:40:57.200457
0.0,2021-10-12 08:40:57.214687
0.0,2021-10-12 08:40:57.223488
0.0,2021-10-12 08:40:57.234413
0.05660377358490567,2021-10-12 08:40:57.245560
0.0,2021-10-12 08:40:57.255009
0.0,2021-10-12 08:40:57.269579
0.0,2021-10-12 08:40:57.279233
0.0,2021-10-12 08:40:57.303358
0.0,2021-10-12 08:40:57.316492
0.07547169811320756,2021-10-12 08:40:57.326352
0.0,2021-10-12 08:40:57.336732
0.0,2021-10-12 08:40:57.350231
0.0,2021-10-12 08:40:57.360653
0.0,2021-10-12 08:40:57.373156
0.03773584905660378,2021-10-12 08:40:57.388103
0.0,2021-10-12 08:40:57.401831
0.0,2021-10-12 08:40:57.413924
0.07547169811320756,2021-10-12 08:40:57.427229
0.0,2021-10-12 08:40:57.439567
0.01886792452830189,2021-10-12 08:40:57.468138
0.0,2021-10-12 08:40:57.482956
0.0,2021-10-12 08:40:57.500091
0.01886792452830189,2021-10-12 08:40:57.514590
0.0,2021-10-12 08:40:57.530836
0.0,2021-10-12 08:40:57.571356
0.0,2021-10-12 08:40:57.584644
0.0,2021-10-12 08:40:57.603077
0.0,2021-10-12 08:40:57.613929
0.0,2021-10-12 08:40:57.635887
0.0,2021-10-12 08:40:57.663950
0.0,2021-10-12 08:40:57.684385
0.0,2021-10-12 08:40:57.698893
0.01886792452830189,2021-10-12 08:40:57.708297
0.0,2021-10-12 08:40:57.729493
0.0,2021-10-12 08:40:57.740399
0.0,2021-10-12 08:40:57.751937
0.0,2021-10-12 08:40:57.761403
0.0,2021-10-12 08:40:57.781046
0.0,2021-10-12 08:40:57.794981
0.0,2021-10-12 08:40:57.803166
0.0,2021-10-12 08:40:57.818203
0.05660377358490567,2021-10-12 08:40:57.828220
0.0,2021-10-12 08:40:57.838436
0.0,2021-10-12 08:40:57.850085
0.0,2021-10-12 08:40:57.861202
0.0,2021-10-12 08:40:57.869998
0.0,2021-10-12 08:40:57.882556
0.0,2021-10-12 08:40:57.891773
0.0,2021-10-12 08:40:57.901786
0.0,2021-10-12 08:40:57.912023
0.0,2021-10-12 08:40:57.924062
0.0,2021-10-12 08:40:57.933339
0.0,2021-10-12 08:40:57.943633
0.0,2021-10-12 08:40:57.952472
0.0,2021-10-12 08:40:57.964405
0.0,2021-10-12 08:40:57.974034
0.0,2021-10-12 08:40:57.984352
0.0,2021-10-12 08:40:57.993874
0.0,2021-10-12 08:40:58.005259
0.0,2021-10-12 08:40:58.014845
0.0,2021-10-12 08:40:58.025278
0.01886792452830189,2021-10-12 08:40:58.033658
0.09433962264150944,2021-10-12 08:40:58.046987
0.0,2021-10-12 08:40:58.055940
0.03773584905660378,2021-10-12 08:40:58.066223
0.0,2021-10-12 08:40:58.075915
0.03773584905660378,2021-10-12 08:40:58.088914
0.0,2021-10-12 08:40:58.099566
0.07547169811320756,2021-10-12 08:40:58.108708
0.01886792452830189,2021-10-12 08:40:58.118965
0.0,2021-10-12 08:40:58.132477
0.07547169811320756,2021-10-12 08:40:58.158230
0.0,2021-10-12 08:40:58.170363
0.0,2021-10-12 08:40:58.198912
0.03773584905660378,2021-10-12 08:40:58.208940
0.0,2021-10-12 08:40:58.221192
0.0,2021-10-12 08:40:58.231011
0.0,2021-10-12 08:40:58.241714
0.0,2021-10-12 08:40:58.250840
0.0,2021-10-12 08:40:58.260008
0.0,2021-10-12 08:40:58.272474
0.0,2021-10-12 08:40:58.280732
0.0,2021-10-12 08:40:58.289593
0.0,2021-10-12 08:40:58.298648
0.0,2021-10-12 08:40:58.309782
0.0,2021-10-12 08:40:58.317827
0.05660377358490567,2021-10-12 08:40:58.326538
0.0,2021-10-12 08:40:58.336602
0.11320754716981132,2021-10-12 08:40:58.347855
0.0,2021-10-12 08:40:58.356761
0.0,2021-10-12 08:40:58.364943
0.0,2021-10-12 08:40:58.373948
0.0,2021-10-12 08:40:58.385621
0.0,2021-10-12 08:40:58.394698
0.0,2021-10-12 08:40:58.403500
0.0,2021-10-12 08:40:58.411618
0.0,2021-10-12 08:40:58.424668
0.0,2021-10-12 08:40:58.432910
0.0,2021-10-12 08:40:58.441534
0.0,2021-10-12 08:40:58.450263
0.0,2021-10-12 08:40:58.462421
0.0,2021-10-12 08:40:58.472828
0.0,2021-10-12 08:40:58.483402
0.0,2021-10-12 08:40:58.492021
0.0,2021-10-12 08:40:58.499829
0.0,2021-10-12 08:40:58.511580
0.0,2021-10-12 08:40:58.520268
0.0,2021-10-12 08:40:58.529017
0.0,2021-10-12 08:40:58.537975
0.0,2021-10-12 08:40:58.549538
0.0,2021-10-12 08:40:58.559113
0.07547169811320756,2021-10-12 08:40:58.567026
0.0,2021-10-12 08:40:58.575984
0.07547169811320756,2021-10-12 08:40:58.587269
0.0,2021-10-12 08:40:58.596263
0.0,2021-10-12 08:40:58.605651
0.0,2021-10-12 08:40:58.616131
0.11320754716981132,2021-10-12 08:40:58.627235
0.0,2021-10-12 08:40:58.635620
0.0,2021-10-12 08:40:58.644879
0.0,2021-10-12 08:40:58.654248
0.0,2021-10-12 08:40:58.665339
0.0,2021-10-12 08:40:58.674116
0.0,2021-10-12 08:40:58.683706
0.0,2021-10-12 08:40:58.693569
0.0,2021-10-12 08:40:58.703216
0.0,2021-10-12 08:40:58.715586
0.0,2021-10-12 08:40:58.724171
0.0,2021-10-12 08:40:58.733215
0.0,2021-10-12 08:40:58.745915
0.0,2021-10-12 08:40:58.754800
0.0,2021-10-12 08:40:58.763437
0.0,2021-10-12 08:40:58.771409
0.0,2021-10-12 08:40:58.783966
0.0,2021-10-12 08:40:58.792432
0.0,2021-10-12 08:40:58.801791
0.0,2021-10-12 08:40:58.810373
0.0,2021-10-12 08:40:58.822691
0.0,2021-10-12 08:40:58.831024
0.0,2021-10-12 08:40:58.839011
0.16981132075471697,2021-10-12 08:40:58.848847
0.0,2021-10-12 08:40:58.859860
0.18867924528301888,2021-10-12 08:40:58.868804
0.0,2021-10-12 08:40:58.878120
0.07547169811320756,2021-10-12 08:40:58.889247
0.0,2021-10-12 08:40:58.898668
0.0,2021-10-12 08:40:58.906826
0.0,2021-10-12 08:40:58.916602
0.0,2021-10-12 08:40:58.926229
0.0,2021-10-12 08:40:58.935785
0.0,2021-10-12 08:40:58.946963
0.0,2021-10-12 08:40:58.955880
0.0,2021-10-12 08:40:58.964060
0.0,2021-10-12 08:40:58.973210
0.0,2021-10-12 08:40:58.983450
0.0,2021-10-12 08:40:58.992359
0.0,2021-10-12 08:40:59.001462
0.0,2021-10-12 08:40:59.012607
0.0,2021-10-12 08:40:59.023730
0.0,2021-10-12 08:40:59.033820
0.0,2021-10-12 08:40:59.043815
0.0,2021-10-12 08:40:59.052883
0.0,2021-10-12 08:40:59.085444
0.0,2021-10-12 08:40:59.097437
0.0,2021-10-12 08:40:59.118682
0.1320754716981132,2021-10-12 08:40:59.129155
0.0,2021-10-12 08:40:59.141957
0.0,2021-10-12 08:40:59.152037
0.0,2021-10-12 08:40:59.161457
0.05660377358490567,2021-10-12 08:40:59.169562
0.0,2021-10-12 08:40:59.177451
0.1320754716981132,2021-10-12 08:40:59.188347
0.0,2021-10-12 08:40:59.196524
0.0,2021-10-12 08:40:59.206623
0.0,2021-10-12 08:40:59.215072
0.0,2021-10-12 08:40:59.225534
0.0,2021-10-12 08:40:59.234343
0.0,2021-10-12 08:40:59.242977
0.0,2021-10-12 08:40:59.252382
0.0,2021-10-12 08:40:59.262285
0.0,2021-10-12 08:40:59.271894
0.0,2021-10-12 08:40:59.279823
0.0,2021-10-12 08:40:59.291189
0.0,2021-10-12 08:40:59.299480
0.0,2021-10-12 08:40:59.307449
0.0,2021-10-12 08:40:59.316082
0.0,2021-10-12 08:40:59.324870
